agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
31.01,30.652,30.756,31.837,30.334,41.512,34.862,29.789
31.802,26.739,28.758,29.757,33.623,20.272,22.832,31.816
27.029,32.479,31.176,26.425,29.798,29.298,29.564,28.244
31.946,29.611,27.999,33.198,29.798,29.166,30.952,26.331
28.786,30.113,30.347,27.33,27.636,29.279,34.576,31.826
30.393,31.194,29.034,31.583,30.778,31,28.121,29.113
28.637,31.724,31.359,30.935,32.203,34.049,41.598,33.342
32.851,28.415,29.77,28.011,28.692,25.821,24.284,28.653
29.744,28.277,35.287,30.144,32.862,33.099,21.401,29.636
28.183,29.5,23.753,29.259,35.331,26.22,28.135,29.344
29.756,31.754,31.782,30.595,23.765,43.194,33.517,32.915
29.534,32.716,31.084,30.924,31.808,19.427,30.423,28.876
32.756,26.825,27.595,29.431,27.93,29.423,27.831,27.385
27.688,27.91,33.274,38.268,35.876,32.798,29.644,33.352
31.897,31.608,28.957,25.637,20.198,30.626,31.943,39.715
31.387,30.035,31.207,28.441,35.016,28.854,28.211,24.369
29.216,32.883,27.748,29.758,37.885,27.557,29.065,22.381
29.238,26.607,32.033,29.951,19.408,28.334,28.853,28.172
27.723,31.133,27.102,26.12,30.557,29.501,33.236,32.134
31.76,29.973,30.137,31.566,29.468,30.683,33.52,31.052
32.079,29.061,32.021,27.998,33.751,30.445,23.029,29.759
26.114,29.272,29.109,31.218,29.339,32.463,32.026,29.581
32.657,31.975,30.537,31.113,27.363,27.778,38.634,32.448
28.588,27.099,31.226,29.004,30.902,35.2,28.688,30.034
29.036,30.006,25.88,28.262,30.082,25.7,23.246,27.963
32.494,32.88,35.059,32.403,26.233,31.827,29.94,38.734
31.592,29.814,26.485,31.227,32.534,24.317,30.827,35.5
24.779,30.438,29.435,34.297,28.613,37.698,29.904,28.337
30.167,32.567,29.205,23.062,28.345,33.889,33.216,14.692
32.389,27.057,30.153,29.779,33.239,20.792,25.182,35.957
34.277,30.904,32.993,31.306,30.057,32.301,28.319,29.626
26.588,28.204,27.272,27.342,30.529,30.126,33.088,25.971
28.517,33.603,30.387,31.649,32.648,26.2,33.104,29.759
29.83,30.093,29.834,28.415,25.152,31.062,32.338,36.692
28.789,25.415,28.891,31.857,34.221,29.161,28.518,30.531
31.487,30.283,29.968,30.507,30.873,32.4,26.144,24.138
28.829,28.528,32.124,31.599,27.112,27.09,26.976,29.256
32.987,29.705,28.943,28.448,32.144,36.592,37.418,30.999
27.868,32.298,31.347,28.485,27.368,24.174,23.894,37.852
28.916,30.838,40.44,31.308,32.578,34.203,29.964,28.351
30.286,27.612,18.504,30.984,28.893,27.771,30.977,20.378
31.205,29.306,29.865,31.134,27.01,32.783,26.591,32.094
32.268,29.791,30.645,28.595,32.119,25.593,31.752,29.657
25.625,30.194,27.455,29.853,26.827,30.512,29.388,27.897
29.857,32.534,32.37,28.915,37.823,33.265,35.084,31.921
31.911,29.034,28.951,28.355,22.548,28.179,27.666,30.819
30.737,29.549,33.311,33.163,33.329,33.751,29.243,33.997
32.379,30.021,31.609,28.431,26.422,26.236,32.834,37.083
27.103,30.724,29.388,30.311,30.898,30.109,26.504,19.132
28.156,31.317,25.979,30.257,31.185,27.469,31.704,31.896
31.111,27.175,29.087,29.375,28.366,31.108,31.457,28.384
31.995,29.511,29.546,30.898,41.365,30.185,28.27,44.737
32.797,30.426,38.159,29.292,18.61,31.523,27.942,24.776
26.603,29.438,29.456,29.503,29.742,27.292,30.12,18.779
28.064,30.757,30.293,29.509,31.542,30.351,30.082,35.639
30.559,31.969,23.014,28.985,28.193,33.146,33.178,24.027
30.956,27.39,33.106,32.32,29.775,28.006,26.75,28.452
29.631,30.822,29.122,28.891,32.279,33.944,30.253,32.93
28.284,29.613,31.304,31.511,26.299,25.222,31.418,29.453
30.433,31.328,27.701,29.034,33.639,39.145,32.776,33.205
29.684,33.956,27.995,30.78,29.003,20.141,26.921,24.775
31.483,25.795,32.362,30.18,28.173,41.423,35.366,41.486
31.108,30.678,30.309,29.772,30.737,20.395,25.322,27.566
30.123,31.259,30.825,30.951,32.677,30.447,28.923,21.772
26.049,28.578,27.442,30.716,32.069,33.291,31.014,32.515
30.639,34.141,28.842,30.227,34.799,25.333,30.825,28.265
31.913,26.513,37.181,25.315,24.037,31.856,30.531,31.587
29.292,26.82,24.643,32.224,27.525,26.404,33.877,34.393
33.795,30.323,28.3,27.427,26.774,33.557,23.683,32.563
27.109,31.237,30.027,31.292,32.983,31.389,35.042,23.273
29.317,30.814,33.417,33.844,32.423,30.274,30.055,35.259
30.713,34.728,29.64,32.419,26.823,25.001,23.518,25.226
31.122,23.693,28,25.964,29.659,33.575,31.208,29.865
27.177,29.74,29.703,32.07,30.001,28.524,29.164,31.617
33.504,29.325,30.26,29.771,32.282,32.096,31.378,26.379
28.058,34.78,33.214,25.886,27.398,35.051,26.643,42.089
33.243,30.182,26.135,31.593,30.951,22.396,31.169,23.479
27.748,28.595,32.189,29.073,29.97,36.157,31.066,25.561
26.998,27.889,26.964,29.953,28.302,23.1,31.629,33.648
31.211,35.851,32.581,30.388,29.962,29.347,29.165,27.447
28.32,24.719,30.221,31.585,37.148,28.593,33.877,38.734
31.179,29.519,27.3,35.031,23.873,31.915,26.407,25.565
30.557,30.399,31.419,27.346,32.268,31.771,28.037,22.834
29.809,29.693,30.116,26.58,25.862,29.79,35.209,30.747
28.937,30.527,29.83,29.845,30.476,29.309,24.843,27.586
31.067,28.649,29.355,29.966,31.452,27.081,32.08,32.844
30.147,29.97,32.229,28.306,36.073,34.183,27.906,29.821
29.248,38.678,27.389,36.036,32.121,27.264,29.188,30.971
31.704,22.288,31.712,24.384,23.331,31.305,31.711,34.368
28.011,31.24,31.967,31.975,30.295,40.8,29.137,25.895
29.409,28.228,28.552,28.591,37.501,30.642,28.16,27.215
35.479,30.011,28.803,32.443,22.145,19.911,38.184,32.676
25.485,31.521,30.07,29.38,30.886,30.109,27.783,28.626
29.373,27.982,31.361,27.14,30.253,29.862,26.533,28.572
32.817,30.65,29.09,32.129,30.087,27.424,31.665,37.094
27.054,33.906,29.339,32.908,26.869,30.598,28.434,33.481
32.982,24.826,28.972,25.551,32.271,32.404,32.623,21.331
26.189,31.505,31.954,31.25,30.423,31.804,31.626,30.429
30.089,30.144,28.72,31.435,27.562,25.048,28.694,31.824
32.226,28.609,29.212,29.123,30.662,31.38,32.87,29.904
30.311,29.482,31.59,29.439,27.413,35.785,31.424,29.391
33.913,30.123,30.087,28.377,36.826,23.002,25.744,26.41
25.31,30.039,31.999,31.799,26.3,31.121,28.008,39.51
28.12,34.867,29.085,33.283,28.795,31.012,29.832,31.741
30.756,25.658,27.029,26.201,30.439,35.049,27.954,22.942
29.454,29.256,31.563,29.889,29.559,23.912,31.627,30.987
31.179,30.194,29.301,30.201,30.558,29.113,27.456,30.621
32.701,30.062,31.442,30.14,30.382,29.33,30.864,26.713
27.69,33.322,27.276,28.368,28.323,34.081,34.916,32.22
29.458,30.961,32.57,33.854,30.287,37.419,31.264,26.257
29.881,30.068,28.844,26.082,31.981,20.22,28.258,30.085
30.162,25.756,34.963,31.845,35.054,30.196,26.246,30.657
29.179,32.92,23.894,28.827,24.198,29.837,30.157,28.985
34.979,28.407,29.381,29.108,28.279,30.344,32.69,28.202
27.07,31.284,32.289,31.467,32.982,31.647,29.228,31.823
29.536,28.211,30.239,29.922,36.577,27.865,29.585,30.447
31.07,29.519,30.138,29.615,24.685,33.113,35.128,33.133
29.778,29.137,27.36,28.691,28.805,38.25,25.475,35.586
29.651,30.989,32.2,32.234,29.679,18.672,27.456,24.463
27.397,29.388,28.321,33.965,28.295,32.465,31.398,26.314
31.669,31.441,34.045,26.062,30.863,27.881,28.728,32.767
30.483,29.97,28.29,28.414,32.34,28.78,32.395,27.447
28.9,29.169,28.464,33.726,32.939,30.039,25.585,30.425
30.734,28.816,29.02,27.498,24.289,43.73,31.507,30.978
30.374,35.27,33.236,29.327,27.427,17.718,32.979,29.881
27.156,25.542,27.906,29.194,33.173,26.52,33.249,29.598
33.152,30.254,30.638,29.22,29.383,31.676,28.754,31.201
29.779,30.502,30.613,33.463,29.263,30.672,32.588,28.109
34.025,31.134,28.177,29.621,31.499,30.195,25.026,31.885
23.413,27.303,34.299,28.012,29.427,32.426,31.695,35.601
29.672,34.364,27.444,29.784,26.68,26.86,25.914,26.452
31.276,27.212,27.862,31.091,36.593,37.043,31.878,36.261
30.312,28.757,29.575,28.811,29.256,23.152,33.287,25.977
29.877,32.174,29.856,39.073,25.431,28.867,30.762,26.301
30.39,27.975,32.257,21.714,29.202,31.796,25.982,24.761
30.66,32.038,28.852,40.726,30.866,36.99,26.732,33.026
29.651,29.722,29.758,21.397,32.546,25.004,30.645,32.196
32.604,27.078,31.761,29.233,33.518,30.252,32.62,28.617
24.932,30.558,30.112,28.479,30.033,28.122,30.453,32.53
31.306,31.956,30.334,30.607,26.653,32.785,28.461,35.774
31.47,27.964,28.254,30.26,34.187,25.955,35.049,20.448
28.899,31.37,30.488,28.949,23.112,28.461,30.806,34.143
29.151,27.907,29.86,33.097,32.977,35.168,23.606,24.944
31.903,30.396,32.235,28.029,28.111,26.12,30.301,34.375
28.193,30.79,28.215,29.328,34.999,35.188,30.424,26.968
32.373,31.931,29.288,30.121,33.216,22.628,28.946,46.01
29.228,31.015,28.587,30.154,21.49,31.878,31.252,21.237
28.611,31.887,34.633,29.049,32.628,35.386,32.47,23.812
31.42,25.845,27.753,29.655,27.286,27.68,28.703,25.716
29.417,29.98,27.98,35.045,34.783,30.476,27.084,33.359
32.901,30.278,31.845,25.068,26.244,25.536,32.197,26.668
28.011,29.973,29.087,31.656,28.039,31.72,27.421,32.137
29.89,29.71,31.153,31.216,37.172,32.465,33.111,28.396
27.896,30.659,27.433,27.347,23.585,27.925,28.15,31.046
32.052,27.258,29.21,31.316,32.309,27.404,35.426,29.45
29.744,31.729,30.436,30.257,26.823,41.577,27.037,33.518
27.411,30.263,31.29,30.206,31.944,22.312,29.589,29.982
31.61,30.051,34.504,30.096,30.887,29.556,26.761,28.299
28.723,28.076,28.773,27.98,29.519,28.061,30.148,40.243
32.211,32.369,28.291,28.608,28.843,30.064,30.5,30.665
27.352,31.336,33.221,30.232,29.45,28.075,32.567,22.614
32.208,29.573,28.935,29.405,29.973,32.108,31.218,26.922
30.78,33.967,27.974,31.736,34.081,27.931,31.062,30.012
27.44,30.648,28.454,28.034,32.217,32.157,27.979,30.77
30.232,23.282,29.233,32.536,28.599,27.88,29.764,36.895
30.776,31.405,33.311,28.955,30.251,35.982,29.267,25.758
31.433,28.444,27.904,29.331,28.029,28.629,29.372,29.975
34.066,32.208,30.023,31.392,27.405,26.174,32.125,24.95
25.563,26.766,30.157,33.194,31.673,31.995,25.389,32.521
27.619,31.165,28.415,27.99,29.03,37.181,33.103,28.284
32.65,30.756,32.739,27.938,30.145,22.265,29.089,28.914
27.679,29.819,27.668,29.823,30.25,41.041,31.181,28.412
32.765,28.127,32.595,31.957,33.918,22.614,28.877,31.923
27.949,32.551,29.426,29.821,25.007,28.122,29.062,33.548
29.492,28.252,28.746,28.218,30.027,28.441,31.927,31.675
29.99,30.019,30.246,29.069,29.851,31.428,29.495,29.584
31.778,29.512,28.672,33.326,29.963,28.223,26.917,28.706
30.896,30.775,31.521,27.395,32.354,29.378,31.349,28.666
28.966,28.733,29.054,29.332,29.753,35.803,31.777,28.392
28.044,32.067,36.066,33.286,30.206,23.381,38.483,28.144
31.277,31.011,27.517,29.617,28.087,32.541,22.8,34.076
30.477,31.121,27.729,27.406,28.084,27.369,27.903,34.375
29.785,28.22,30.141,33.685,32.598,31.634,28.545,24.56
27.356,30.613,32.915,30.59,27.235,31.333,36.928,30.19
32.299,32.567,26.358,34.022,30.399,27.044,34.076,30.141
30.159,31.031,29.616,27.226,31.237,37.818,21.416,44.069
31.838,27.075,30.128,26.327,30.463,21.949,28.023,23.84
25.432,29.375,30.779,32.337,30.539,34.625,40.992,25.147
32.419,30.522,28.119,29.087,39.521,26.349,31.275,27.097
28.723,30.751,32.437,26.258,16.74,36.013,20.904,44.411
29.364,30.145,27.101,32.025,38.468,23.481,28.315,18.953
29.985,24.901,31.306,28.629,24.08,35.69,30.319,30.73
29.923,30.465,30.308,31.4,31.815,31.545,29.674,25.987
30.638,31.489,30.788,30.688,29.688,25.824,29.773,27.501
35.747,30.003,28.903,28.998,30.301,29.601,29.417,29.029
24.227,30.204,28.89,30.325,32.182,32.749,28.11,32.907
29.083,29.294,30.952,29.4,26.565,24.381,39.91,27.716
30.188,30.582,32.872,31.513,29.908,31.187,24.098,37.571
30.429,28.604,25.076,28.866,29.178,44.109,30.341,32.514
32.113,30.118,30.286,29.147,30.228,17.869,29.827,20.53
29.455,31.202,33.072,31.637,30.837,30.698,27.659,29.702
31.163,30.291,33.171,27.972,29.678,25.279,32.998,29.421
28.765,35.055,31.98,29.994,28.295,38.591,29.343,31.832
31.636,25.106,22.131,33.321,32.123,26.658,29.717,33.314
29.996,30.784,31.866,30.141,28.562,37.227,27.949,26.315
27.714,28.037,29.094,26.396,31.103,17.477,30.253,27.897
31.376,34.404,33.992,34.331,31.16,31.217,30.904,29.795
27.985,23.949,25.977,25.468,27.777,37.196,34.776,32.021
29.461,31.477,29.83,31.731,28.028,23.775,26.273,28.39
32.548,29.933,31.82,30.33,42.78,31.435,25.773,31.086
28.977,32.69,35.467,32.23,19.458,47.725,30.969,28.445
32.139,31.057,24.038,27.403,29.521,16.296,30.04,42.232
26.051,31.019,29.611,28.523,36.521,23.967,33.897,20.262
30.275,26.312,29.172,30.389,21.629,27.228,27.089,35.631
30.743,31.667,30.054,33.782,30.049,35.828,29.965,24.381
29.381,29.598,28.831,28.415,35.358,28.327,40.32,30.245
33.105,29.081,29.565,28.715,28.69,32.696,26.554,28.134
27.496,35.147,31.689,32.004,32.394,36.019,21.275,37.734
28.517,27.209,30.385,28.191,27.147,24.597,31.775,25.971
31.381,27.828,33.703,33.647,29.065,23.964,30.363,38.915
31.117,30.969,25.472,24.019,32.404,32.663,34.132,40.081
33.009,27.983,29.92,32.275,29.45,34.571,25.789,13.075
26.918,35.027,29.78,33.182,32.372,26.513,31.214,28.653
27.012,32.388,29.112,29.396,26.432,31.307,27.618,27.095
32.355,22.199,35.227,29.132,29.967,27.101,32.835,30.245
31.099,30.24,25.097,28.679,31.609,33,37.445,31.496
32.988,28.584,32.095,27.379,26.541,26.025,21.589,29.949
27.954,33.028,30.294,30.755,30.228,31.913,31.041,27.191
25.998,32.094,31.212,30.892,30.149,25.788,30.447,29.287
31.21,25.983,26.564,28.267,28.258,38.052,27.828,41.413
28.953,31.481,29.96,33.019,33.05,28.298,32.778,24.138
29.517,30.424,30.634,28.306,34.357,27.003,25.478,24.84
29.91,29.299,33.305,30.926,25.733,27.754,28.835,36.212
31.007,27.542,28.209,27.968,31.251,32.125,30.95,30.784
29.888,33.737,28.39,34.162,28.865,30.339,32.35,25.721
31.115,26.16,31.084,28.951,28.632,27.295,29.123,30.622
29.363,32.234,29.153,30.44,28.558,32.788,33.797,28.355
31.089,30.073,31.687,25.822,32.564,30.926,25.911,26.092
34.48,28.332,28.455,32.036,30.676,26.276,33.954,32.756
27.072,36.403,28.476,29.172,26.185,35.839,25.503,31.888
28.48,25.166,31.012,29.309,34.552,23.533,29.13,33.735
30.819,29.218,31.809,30.527,27.616,33.724,29.6,30.396
29.873,29.171,28.754,30.078,32.026,26.427,30.26,24.426
28.244,30.323,28.355,29.207,27.925,39.012,35.391,30.033
29.602,33.57,30.476,32.836,32.433,23.723,27.532,33.093
29.277,34.896,30.593,30.027,29.351,30.156,27.838,32.889
30.202,21.998,31.309,31.356,30.313,31.806,30.785,26.327
30.324,30.414,31.561,28.558,28.196,28.876,29.326,27.627
34.463,29.113,29.097,29.478,31.582,26.324,31.924,30.859
26.95,30.753,27.973,27.174,28.359,34.042,33.391,33.048
29.096,31.818,32.4,31.474,27.921,27.997,23.599,25.74
32.886,29.478,31.231,28.553,30.577,28.001,33.024,30.178
27.407,29.161,27.013,30.833,30.534,31.661,32.006,39.536
34.981,30.089,30.178,29.002,30.268,42.139,25.369,26.106
22.968,29.085,28.977,30.353,30.148,19.894,31.145,26.895
32.069,32.174,35.381,32.596,29.619,32.846,31.213,26.513
30.099,27.477,24.93,32.067,30.355,27.887,30.853,37.632
32.263,30.56,30.902,27.709,28.771,29.15,29.333,27.594
27.756,30.82,30.475,28.617,28.699,36.54,27.061,24.27
28.915,29.363,28.57,29.677,29.947,20.351,29.596,29.265
32.295,34.523,30.281,34.591,30.859,30.275,32.801,36.532
28.233,31.283,30.314,27.339,34.103,32.062,32.239,26.718
28.048,22.184,29.625,28.921,29.766,27.098,27.161,29.043
30.215,33.433,30.498,30.084,27.636,31.244,33.648,29.302
30.644,30.075,30.588,30.314,31.405,28.52,31.107,27.518
33.774,26.924,29.266,28.301,37.264,32.178,25.422,35.905
29.016,31.831,28.858,31.742,26.594,29.584,27.721,25.649
27.718,28.052,32.258,27.542,25.365,32.802,32.133,29.256
31.45,30.691,36.109,31.461,30.992,27.523,38.282,41.168
30.573,30.339,24.702,30.991,28.561,27.391,28.515,30.079
31.476,29.939,27.763,31.729,29.417,39.55,27.64,25.685
27.604,28.738,30.962,28.226,29.487,24.425,25.377,25.845
30.659,35.942,36.025,29.824,33.96,34.163,26.742,28.279
29.44,23.556,23.474,35.233,28.369,21.44,35.822,38.43
29.53,31.616,28.295,26.252,28.191,33.502,31.475,22.133
32.799,31.387,29.603,29.825,30.013,29.223,33.145,36.533
27.23,29.815,31.863,28.88,36.703,31.007,24.761,42.57
27.767,29.285,30.5,29.624,24.108,30.728,24.623,21.074
31.008,30.039,29.707,31.05,28.136,29.152,36.118,20.147
33.451,30.48,28.515,28.397,31.073,34.009,32.733,34.079
28.448,27.664,29.431,28.293,29.97,30.524,25.831,28.273
29.075,32.559,32.153,31.254,28.439,28.138,28.482,33.114
34.662,30.351,31.264,31.302,31.365,27.189,31.885,26.006
23.541,28.05,30.354,29.701,29.461,33.03,30.436,28.725
31.042,28.814,28.338,29.695,31.871,27.077,27.552,31.869
29.657,29.445,34.14,31.051,29.752,27.209,29.191,28.734
32.663,31.89,25.375,31.867,29.423,32.045,35.814,28.752
30.298,30.605,29.555,31.512,29.903,27.486,33.036,39.419
26.76,29.868,29.207,26.152,38.054,33.343,28.881,25.598
29.78,30.539,29.285,32.022,24.404,27.359,23.34,23.245
30.3,29.745,30.043,28.794,43.523,32.232,32.241,29.618
29.4,30.168,32.494,29.632,13.943,26.994,29.728,35.988
32.565,29.043,30.102,30.485,32.799,33.68,29.357,34.349
29.729,32.246,27.345,36.437,25.106,31.008,26.684,21.308
27.82,26.654,30.875,24.092,31.746,31.204,32.753,28.551
30.864,30.552,34.905,28.673,37.113,30.809,34.797,51.624
30.779,29.481,29.468,28.229,25.746,28.341,30.358,20.061
29.408,31.834,25.669,33.359,27.182,31.524,30.944,23.288
31.625,31.271,35.742,30.203,31.501,35.313,23.056,36.52
29.039,35.696,26.101,28.248,28.738,24.719,26.489,24.649
28.487,23.003,29.306,30.075,32.365,30.88,35.405,25.937
32.978,27.176,28.52,30.443,29.017,28.766,33.451,31.202
28.634,32.316,32.77,29.165,26.616,25.612,26.349,30.954
28.444,29.103,27.428,30.899,33.35,34.216,27.115,27.449
29.375,35.699,31.799,28.464,35.494,24.85,28.879,29.205
30.829,24.433,30.106,30.818,22.735,31.801,32.946,30.045
28.601,34.995,33.649,30.681,30.335,33.502,31.089,36.465
31.18,25.167,25.631,27.939,30.695,25.347,31.693,25.227
30.488,30.883,29.257,29.016,28.528,34.295,24.569,29.929
29.646,33.002,33.323,30.497,33.825,27.134,32.891,35.556
29.577,25.134,28.014,32.656,25.268,31.822,29.941,26.349
31.474,30.067,27.116,28.782,42.593,25.655,34.616,30.187
28.295,30.624,31.424,32.47,20.2,39.541,30.516,28.001
29.168,31.705,30.826,26.327,28.644,22.193,24.746,30.128
33.444,36.647,28.397,33.858,28.046,30.48,29.035,32.268
27.31,26.774,31.75,26.031,37.196,32.957,29.44,36.336
31.675,22.78,27.969,30.243,26.98,28.322,31.651,25.364
31.144,31.017,29.729,34.142,34.95,28.343,29.766,24.04
29.497,30.68,32.804,26.088,22.207,29.13,26.48,32.329
31.275,33.398,27.356,32.274,29.931,31.822,33.929,29.969
26.243,29.041,31.457,32.966,30.299,32.002,27.112,29.078
30.36,28.195,29.351,25.256,30.89,30.488,31.536,32.94
29.084,27.722,33.098,32.495,29.644,29.22,27.358,31.694
30.405,31.39,27.692,29.533,30.173,29.069,32.857,25.159
32.43,29.189,28.954,27.696,31.39,28.038,33.145,29.554
28.186,34.888,28.93,32.915,29.895,28.509,27.638,32.239
31.837,25.76,30.147,26.714,37.538,34.872,27.239,30.612
28.934,33.791,35.097,32.452,22.825,25.962,34.292,33.397
27.506,28.07,27.201,31.888,25.952,31.297,32.166,25.865
30.817,28.886,28.156,26.735,33.353,31.475,27.195,28.936
34.649,35.465,30.489,31.378,26.719,29.882,26.835,29.657
27.582,28.637,30.641,31.217,34.68,28.47,33.621,33.467
29.368,24.751,30.11,27.122,27.428,28.535,25.644,26.439
28.473,30.723,28.272,32.383,29.904,32.508,30.777,34.654
33.089,31.722,29.996,25.949,29.493,39.734,29.361,25.469
27.744,32.92,35.922,31.614,29.788,30.453,27.973,31.151
35.353,29.338,25.308,29.439,29.456,20.588,32.058,28.939
25.02,28.083,30.137,30.937,32.487,28.48,28.923,29.647
32.872,28.252,31.446,27.824,28.167,29.193,31.755,32.252
26.802,31.224,27.33,32.186,30.477,28.135,30.064,35.627
28.938,27.369,32.163,27.165,38.105,32.267,29.901,20.221
32.779,30.266,34.614,32.407,22.427,31.072,30.093,36.093
27.563,33.95,24.515,28.639,31.63,40.744,27.314,31.16
31.971,27.342,30.648,29.535,28.69,15.571,34.822,35.624
26.919,29.66,28.385,34.392,30.108,31.965,26.95,20.329
31.659,29.149,32.698,25.34,31.459,32.615,28.087,29.896
31.68,31.542,28.611,30.358,33.241,29.4,32.303,28.63
28.884,30.075,29.171,35.598,25.519,28.152,29.362,30.926
28.77,27.141,29.086,24.823,26.667,31.221,30.043,27.118
29.155,30.408,33.155,31.254,34.574,31.092,31.212,34.457
32.32,32.147,29.286,28.616,29.019,27.999,30.558,27.745
34.215,27.653,28.29,39.236,30.174,28.354,29.108,29.069
24.029,32.26,29.319,26.891,27.988,31.936,31.262,31.595
37.07,32.1,32.741,24.957,27.704,29.384,30.483,30.314
24.734,26.444,28.447,30.917,31.961,32.858,29.938,32.717
32.542,30.135,29.479,30.334,28.825,27.354,29.333,30.083
28.135,28.853,29.05,27.984,33.676,28.204,32.932,28.431
27.026,32.393,32.662,31.693,31.424,39.098,26.485,29.797
30.099,29.786,31.858,33.386,27.839,21.177,32.2,32.29
31.98,27.536,27.252,26.075,31.69,30.348,28.157,28.267
29.642,30.906,29.346,28.364,29.13,33.042,28.579,28.206
29.886,29.129,29.742,30.528,29.977,28.824,34.824,29.951
31.535,32.09,29.475,30.848,28.621,36.238,26.779,28.776
26.815,31.448,31.793,31.267,31.991,24.5,29.56,31.253
31.23,26.874,28.11,26.517,26.454,33.438,32.047,29.575
30.357,32.582,32.873,32.68,32.467,22.98,29.109,33.304
29.821,29.231,28.437,28.133,27.53,31.9,30.595,25.755
29.616,32.36,28.408,31.871,31.056,30.417,26.9,29.135
31.54,27.211,34.553,31.058,27.317,26.875,34.49,32.035
28.973,30.114,25.05,27.509,36.447,32.161,33.175,31.823
31.416,30.992,30.423,29.236,25.747,36.842,29.578,33.539
28.545,29.218,33.134,35.948,29.68,24.451,31.427,32.705
28.514,29.377,30.241,28.19,33.364,42.577,28.066,27.534
31.099,31.237,27.191,33.985,31.7,17.527,26.869,24.381
28.93,32.375,31.93,24.7,31.932,29.094,30.224,29.618
29.464,27.152,28.275,29.125,25.417,32.135,28.224,27.329
33.138,29.836,31.907,32.859,31.021,27.8,28.575,34.719
30.005,29.402,27.661,27.96,27.069,30.589,35.996,25.348
27.278,31.372,29.786,27.71,30.644,30.757,28.859,31.197
30.533,30.673,29.054,30.909,29.545,34.276,29.017,43.921
28.885,30.145,32.191,28.561,36.926,25.437,25.1,19.127
32.541,30.262,31.192,29.285,22.975,30.438,32.126,26.355
28.622,28.214,29.515,31.977,33.87,29.602,26.922,30.86
30.114,29.341,27.653,31.714,23.432,34.242,33.031,31.487
31.055,31.547,32.77,28.944,33.084,31.683,27.875,29.368
30.499,30.138,33.645,29.163,26.989,42.234,32.348,30.763
30.302,29.533,30.923,28.43,35.039,9.38,28.014,28.324
26.71,27.685,22.853,29.71,25.12,31.209,30.241,34.055
30.623,29.975,31.292,31.576,32.163,29.528,31.915,31.729
30.339,34.751,29.263,29.713,31.316,34.379,31.037,27.113
32.604,32.382,31.565,30.888,29.407,30.07,29.206,29.184
30.47,25.69,26.935,28.364,27.32,29.029,31.032,28.191
28.353,27.339,32.288,33.065,34.301,28.189,29.082,33.891
30.129,30.327,27.277,28.836,26.016,34.943,34.24,26.381
28.957,30.375,39.726,28.865,29.256,24.264,22.069,38.449
32.234,30.505,28.492,32.979,34.814,31.439,32.303,32.976
27.949,31.162,24.444,31.239,31.709,31.711,31.385,17.093
28.086,28.537,28.206,25.217,23.855,26.91,32.592,30.263
31.102,29.314,30.343,32.308,32.471,35.374,30.587,37.34
31.437,29.114,30.591,34.607,30.638,23.971,26.153,22.115
30.789,33.173,30.846,28.361,29.668,39.151,28.638,29.608
30.513,29.157,27.845,30.862,31.617,20.004,32.717,31.384
28.404,26.821,31.561,26.808,29.618,30.951,28.223,30.535
28.422,32.218,32.127,39.102,26.661,32.287,28.219,28.43
30.084,30.69,28.094,21.569,31.015,29.828,30.814,33.498
29.72,28.828,28.369,28.175,31.975,26.653,32.019,30.555
31.776,30.379,30.459,29.252,33.408,41.991,30.005,25.198
31.838,29.939,29.383,30.621,23.715,17.461,28.239,32.325
27.882,28.16,30.308,27.517,35.15,30.944,28.89,26.863
31.552,32.198,31.907,32.001,32.566,32.064,29.185,31.471
29.148,30.402,28.009,28.478,21.368,29.066,31.298,32.916
27.226,28.664,30.273,32.428,31.119,27.396,30.53,32.841
29.868,32.83,34.377,30.206,30.374,29.979,31.205,32.152
30.671,27.198,26.56,27.77,27.86,29.026,35.064,40.339
31.391,31.325,29.056,32.13,30.471,31.518,26.478,17.089
32.635,29.946,29.349,27.408,34.623,29.858,32.139,29.399
26.939,29.232,30.286,32.226,29.429,31.344,27.579,32.31
30.405,33.887,33.166,30.772,31.309,27.285,27.671,26.652
30.715,24.372,28,27.7,24.91,31.73,28.84,31.074
27.266,31.829,29.981,38.332,32.835,28.074,30.662,31.344
30.062,30.366,28.24,21.608,29.06,36.621,33.538,31.033
31.284,29.346,32.01,30.584,31.412,32.918,27.408,30.057
30.886,29.147,28.572,31.75,30.045,25.784,29.359,25.963
29.902,31.434,31.812,31.144,30.263,27.643,35.556,28.564
28.747,29.708,30.552,26.134,26.251,29.163,26.481,29.944
30.653,31.46,30.804,32.141,31.902,33.079,27.247,37.301
31.614,27.813,27.179,29.068,31.646,29.826,40.36,26.485
28.911,30.429,31.649,31.29,30.557,27.76,27.16,24.357
27.761,29.113,28.638,30.121,25.723,34.576,24.146,31.032
31.514,30.774,30.867,29.111,30.953,39.029,28.691,35.102
32.346,29.469,29.873,28.78,35.064,16.254,30.245,24.396
27.983,31.187,28.785,31.698,25.487,41.708,31.613,32.782
28.586,30.034,29.713,26.955,30.024,19.758,33.716,27.664
29.035,29.601,32.198,33.942,31.068,29.147,28.174,30.385
33.744,27.952,27.05,26.427,34.482,31.235,30.408,31.527
