agent_ms_1,agent_ms_2,agent_ms_3,agent_ms_4,agent_ms_5,agent_ms_6,agent_ms_7,agent_ms_8
0.514,4.048,2.367,1.999,2.037,3.338,2.224,3.76
0.67,1.421,2.244,1.417,4.092,3.825,3.905,2.932
0.702,1.456,0.966,1.438,2.036,2.874,2.215,2.668
1.05,1.442,1.059,1.291,2.703,2.391,2.144,2.938
0.908,1.382,1.007,1.401,6.039,5.91,6.124,2.901
3.421,1.468,0.989,1.408,3.649,2.882,2.739,2.86
0.963,1.098,0.999,1.418,3.002,2.848,2.854,2.608
0.641,1.452,0.932,1.412,2.138,2.941,2.89,6.628
0.692,1.426,0.991,3.338,5.899,2.951,5.274,2.39
0.808,1.44,0.999,2.675,1.43,2.789,2.828,2.584
0.52,1.431,2.626,2.572,3.381,5.049,3.099,4.367
0.709,2.694,1.022,2.189,3.257,3.06,2.826,6.989
0.683,1.215,0.97,2.154,3.331,2.932,2.835,2.617
1.193,1.429,1.018,1.328,1.889,3.124,4.972,2.967
0.687,1.397,1.054,1.273,3.372,8.965,5.249,6.096
4.043,1.405,2.669,1.295,2.518,2.649,1.878,5.576
0.733,1.523,0.999,1.306,3.364,2.669,1.779,2.358
0.632,1.086,0.931,1.334,1.222,2.81,5.699,2.296
0.681,1.02,0.97,3.632,1.603,2.555,2.628,2.3
1.227,1.033,1.862,2.167,1.389,2.66,5.115,2.69
1.198,1.412,1.868,2.206,1.63,5.154,2.829,2.183
1.188,1.465,1.812,2.132,1.599,4.753,3.018,2.158
0.548,0.745,1.89,4.111,2.843,2.83,4.882,2.009
0.738,1.789,1.841,2.001,1.62,4.955,2.668,2.196
0.693,0.949,2.128,2.139,1.595,2.649,2.829,3.728
1.161,0.958,1.858,4.036,2.77,2.897,5.293,2.156
0.668,0.927,1.133,2.244,3.719,2.859,2.715,2.032
0.524,0.753,1.115,2.598,1.806,3.069,5.007,2.249
0.7,1.808,1.165,2.195,2.578,2.846,4.6,2.032
0.847,0.983,1.129,2.195,3.772,1.932,2.799,6.941
0.694,0.976,1.095,4.117,2.021,5.403,2.633,2.863
0.689,0.928,1.116,2.183,1.841,2.775,2.458,2.948
3.459,1.037,1.137,2.182,2.109,2.588,5.766,2.537
0.722,0.755,1.141,4.278,4.329,2.805,2.798,2.925
0.751,0.955,1.133,2.123,1.701,4.324,3.268,7.673
0.75,0.928,1.148,2.124,1.145,1.957,5.067,5.312
0.711,0.966,1.176,2.23,2.369,4.885,2.567,4.923
0.676,1.428,2.888,2.498,1.938,2.386,2.359,5.447
0.71,4.249,1.162,2.194,2.28,5.082,3.051,5.124
0.526,1.263,1.172,2.143,2.282,2.857,3.019,2.942
0.801,1.447,1.103,2.195,1.982,3.181,5.255,2.743
0.818,1.447,1.118,2.299,1.269,5.312,3.743,3.777
0.844,1.453,3.075,2.123,1.493,2.829,5.398,6.622
0.667,4.262,1.129,2.373,1.12,5.924,2.653,3.541
0.643,1.422,1.124,1.231,3.035,3.063,3.056,2.694
0.708,1.418,1.157,1.259,2.603,3.388,2.708,3.272
0.822,1.548,1.136,1.249,2.124,8.182,5.019,3.009
0.706,1.473,1.154,2.414,3.721,2.408,3.103,4.052
0.776,1.421,1.153,3.083,2.255,4.387,2.878,1.917
0.516,1.125,1.135,5.449,1.601,2.321,4.74,4.371
0.811,1.433,1.149,3.109,1.789,4.106,2.821,2.525
0.668,1.411,1.131,1.876,7.155,5.146,3.085,4.051
0.679,1.509,1.216,3.622,1.383,2.507,2.977,2.264
0.48,1.512,1.139,1.904,2.159,4.655,2.836,2.262
4.042,1.484,1.122,1.879,4.482,2.483,5.751,1.973
0.53,1.117,1.151,3.783,3.265,4.784,3.114,3.845
0.624,1.414,1.108,2.291,3.756,2.367,1.878,1.879
0.685,1.483,1.143,3.002,2.414,2.953,1.732,1.968
1.179,1.445,1.846,1.491,4.211,3.313,1.936,2.102
0.711,1.028,1.98,1.452,2.405,2.144,1.734,2.036
0.68,2.89,1.828,2.938,2.19,2.119,1.745,2.716
0.529,1.005,1.843,3.654,3.308,5.198,2.024,2.48
0.694,1.036,1.879,3.707,2.267,2.53,4.179,4.372
0.692,1.059,1.978,5.385,2,2.678,4.527,7.881
0.704,1.122,4.876,5.619,1.99,2.428,3.767,4.114
0.768,2.825,1.803,3.731,1.273,2.499,2.335,2.121
0.6,0.997,1.848,3.62,1.415,2.473,4.299,2.762
0.728,1.022,1.816,1.909,2.275,2.932,2.294,5.624
0.691,1.212,1.911,1.903,2.083,4.418,4.565,3.155
0.674,0.992,4.877,1.885,2.157,2.658,4.784,8.414
0.694,1.009,2.749,1.916,2.076,2.663,2.522,2.046
0.515,0.839,1.814,1.889,1.906,4.653,5.37,2.136
0.774,1.032,1.18,1.866,3.602,2.526,2.842,3.717
0.907,1.03,1.479,1.907,1.9,2.654,9.909,3.63
0.731,1.049,1.481,2.114,2.116,2.545,4.699,2.173
0.882,0.996,1.178,2.076,1.64,4.285,3.238,4.088
0.603,0.782,1.205,1.863,4.25,4.966,2.801,4.959
0.756,1.471,1.706,1.885,2.105,5.025,2.861,3.529
0.669,1.598,0.624,1.966,1.912,2.682,5.402,2.36
0.687,1.503,0.629,1.933,3.976,2.428,3.209,2.429
0.675,1.729,0.715,1.961,4.043,2.286,3.186,4.025
1.185,1.492,0.63,1.897,3.365,1.427,3.225,2.493
0.695,1.087,1.678,3.622,2.208,1.45,5.503,2.111
0.606,1.451,1.482,1.877,7.007,3.123,3.176,2.313
0.845,1.458,0.848,2.316,1.965,2.808,3.189,2.123
0.681,1.481,1.667,1.956,3.671,3.436,5.822,2.293
0.674,1.462,1.705,1.854,4.1,4.214,3.087,3.631
0.668,2.786,1.62,3.597,1.669,2.533,4.708,3.798
0.514,1.001,0.973,2.461,1.938,2.336,2.881,3.536
0.745,0.937,1.036,1.874,1.65,2.61,3.206,3.55
1.559,0.952,0.97,1.902,1.864,2.338,9.343,3.519
0.809,0.929,0.99,1.925,3.737,2.355,2.518,3.681
0.68,2.61,1.728,3.629,1.951,4.828,1.575,2.053
0.51,0.957,1.892,3.656,1.889,8.715,5.366,3.458
0.668,0.941,1.11,2.337,3.647,5.04,3.39,3.948
0.78,0.983,1.832,4.664,1.981,2.325,5.848,3.58
0.679,0.932,1.789,2.349,3.763,2.253,2.185,3.768
0.698,0.941,2.254,3.217,1.56,5.02,2.137,5.898
0.502,0.785,1.87,2.314,1.648,2.327,4.813,4.156
0.67,0.944,1.118,3.748,1.815,5.109,2.709,4.734
0.861,0.983,1.12,4.702,1.492,4.577,2.693,4.466
0.68,0.949,1.119,3.795,7.164,2.386,4.497,2.377
0.675,0.946,1.061,1.644,1.613,2.395,2.951,2.438
1.201,1.02,1.195,1.632,1.993,2.217,2.678,7.384
1.18,0.735,1.166,3.648,1.577,4.816,4.769,4.801
0.65,1.464,1.055,2.297,3.631,2.045,2.433,2.02
0.795,1.473,1.199,2.439,1.819,2.415,2.471,2.339
0.67,0.884,1.221,2.312,2.137,5.095,4.767,2.876
0.781,0.911,1.134,2.321,6.932,2.262,4.876,2.935
0.694,2.473,3.295,4.331,3.539,2.483,5.212,2.895
0.525,0.904,1.352,2.278,2.177,5.237,3.246,2.9
0.65,0.908,1.421,2.883,3.296,2.266,2.09,2.775
0.7,0.892,2.322,2.631,2.127,2.981,3.227,2.532
1.207,0.905,1.142,2.297,1.944,2.874,6.239,2.776
0.702,0.685,1.16,4.354,1.826,5.111,3.428,2.924
0.536,1.513,1.116,2.376,2.104,5.002,3.211,2.921
0.863,1.415,1.138,2.403,1.861,3.165,3.444,3.26
0.664,1.435,1.186,2.321,1.779,8.404,3.927,4.314
1.221,1.482,1.22,2.441,3.105,4.802,3.461,2.793
1.182,4.186,2.226,4.516,2.234,5.241,2.112,2.541
0.608,1.422,1.137,2.376,1.436,5.489,2.5,1.673
0.689,0.97,1.22,2.306,1.407,3.282,3.387,2.985
0.786,0.995,1.101,5.032,1.545,3.394,5.876,1.631
0.777,0.954,1.177,2.337,2.821,1.84,4.702,1.484
1.197,0.936,1.177,2.365,1.923,7.18,2.625,1.658
0.646,2.863,1.19,2.331,3.445,4.103,7.052,1.597
0.67,0.802,1.19,1.355,2.227,2.402,2.362,2.999
0.517,0.989,2.861,1.384,3.747,1.858,2.412,3.077
0.766,0.956,1.698,1.372,3.583,2.437,2.442,1.646
1.195,1.441,1.207,1.375,1.761,1.424,2.357,6.658
6.231,4.137,1.173,1.345,4.024,3.645,6.558,5.195
0.687,0.77,1.187,2.779,1.891,3.732,3.359,3.953
0.632,1.437,1.229,2.946,1.87,2.539,3.019,2.31
1.2,1.524,1.264,2.827,3.332,2.507,3.147,2.382
1.294,1.443,1.173,2.686,1.864,2.499,3.171,7.547
0.698,4.368,1.169,2.778,2.129,6.289,3.005,2.453
0.698,1.257,2.728,3.184,2.083,2.221,4.631,2.305
1.038,1.394,1.204,2.838,3.918,3.946,2.978,5.249
0.681,1.459,2.017,3.044,3.047,2.146,2.985,2.948
0.814,1.529,1.134,3,2.28,1.923,3.018,2.963
0.665,1.507,1.199,2.896,2.066,2.283,2.812,3.301
0.67,1.17,2.804,2.801,1.984,2.267,2.976,6.697
0.513,1.437,1.195,2.7,3.693,4.015,2.992,4.384
0.699,1.428,1.205,2.804,1.927,5.127,2.992,3.965
1.29,2.826,1.224,5.228,1.891,8.645,5.291,2.712
1.232,1.426,2.232,3.208,1.533,2.363,4.568,2.082
0.672,1.436,1.289,3.385,1.413,2.38,4.973,2.164
0.517,1.097,1.088,1.808,2.8,2.482,2.751,1.965
0.684,1.429,1.488,1.861,1.232,2.376,2.897,3.632
0.689,1.636,1.675,3.329,1.631,4.117,2.678,4.076
1.192,1.455,1.475,1.802,1.553,2.377,9.391,3.092
1.275,1.5,1.63,1.776,3.071,4.045,2.441,3.279
1.052,3.041,1.091,1.848,1.213,2.356,2.394,5.6
0.687,0.881,1.042,1.863,1.399,2.361,2.465,3.483
0.692,1.051,2.57,3.427,2.937,2.357,2.391,5.025
0.766,1.017,1.053,1.804,5.358,2.358,4.056,4.155
0.692,1.023,0.881,1.793,3.711,5.057,2.553,4.021
0.688,1.492,1.051,3.278,2.368,2.925,2.489,4.688
1.21,1.072,1.118,1.613,2.616,8.043,5.537,2.604
0.526,1.428,2.361,1.792,4.74,2.46,2.198,2.237
0.703,1.46,1.035,1.83,1.655,3.01,5.959,2.748
0.789,1.405,1.032,1.797,1.682,5.212,2.419,5.071
1.252,1.48,1.563,1.807,2.331,2.793,2.282,3.555
0.894,1.135,1.06,2.17,2.266,2.831,5.732,3.172
0.525,1.415,0.914,1.81,2.085,3.054,5.714,2.683
0.656,1.44,1.773,1.647,2.197,3.032,1.828,4.922
1.174,1.453,1.425,1.782,3.355,3.02,4.114,2.673
0.679,1.432,1.403,2.325,3.723,1.874,2.431,3.035
0.696,1.088,1.229,1.814,3.69,1.974,2.315,2.792
0.51,1.43,1.137,1.825,2.097,8.818,2.132,2.586
0.762,1.523,1.153,1.795,1.849,3.225,4.225,2.627
1.218,1.437,1.403,1.811,1.918,4.53,4.931,2.815
0.678,1.396,4.837,1.786,1.868,3.014,4.495,2.717
0.801,1.487,2.356,1.787,2.157,5.84,2.636,2.751
3.422,1.183,1.502,1.83,2.09,2.411,2.791,3.085
1.284,0.944,1.997,1.81,1.915,5.155,3.056,2.768
1.175,1.025,1.085,3.352,6.387,4.616,2.673,2.832
0.681,0.95,1.069,2.046,6.751,3.338,5.204,2.85
1.29,0.953,1.127,1.779,3.695,4.602,5.021,2.847
1.227,2.619,0.905,3.503,2.392,2.635,3.323,2.745
0.682,1.407,0.929,1.808,6.887,2.685,1.778,2.763
0.514,1.487,2.626,1.805,1.614,2.688,4.655,2.906
0.84,1.426,0.941,1.787,2.029,2.654,2.412,2.93
0.785,1.432,1.126,1.671,3.533,2.669,2.474,5.885
0.655,4.264,0.953,3.444,4.278,2.595,2.244,5.006
1.278,1.289,1.11,1.793,1.297,2.68,2.456,2.93
1.092,1.417,1.727,1.82,1.318,5.085,2.233,12.443
0.688,1.484,1.475,1.777,1.455,2.996,2.388,3.305
1.289,1.414,1.397,1.818,1.353,3.453,5.462,4.219
1.204,1.427,1.457,3.609,2.706,2.995,2.28,1.697
1.22,1.136,1.108,2.352,3.153,3.078,4.069,3.57
1.027,1.39,1.448,2.328,2.853,5.223,6.024,3.377
0.706,1.439,1.284,2.309,1.449,3.116,2.135,3.556
1.217,1.386,1.395,2.346,1.547,3.026,3.223,5.917
0.667,1.469,3.611,2.337,1.541,2.993,3.497,2.318
0.677,4.46,1.394,2.404,1.574,5.273,3.49,2.237
0.629,1.227,1.471,2.268,1.433,4.562,3.625,2.335
0.683,1.464,1.407,2.366,1.478,2.616,3.449,4.339
0.652,1.464,2.276,2.38,1.54,4.652,3.338,3.613
0.672,1.406,4.881,2.303,1.677,2.996,5.167,2.018
0.816,1.461,2.259,2.367,1.539,4.867,3.503,2.056
1.038,1.132,1.452,2.365,3.339,2.351,3.689,2.09
1.189,1.488,1.145,2.347,3.158,2.434,3.813,1.975
0.654,1.498,1.431,2.32,1.809,2.373,3.608,4.27
1.985,1.409,1.189,2.36,1.586,2.52,6.045,7.448
0.676,1.464,1.135,2.353,6.658,8.28,9.437,4.035
3.414,1.095,1.524,4.484,3.371,2.131,2.979,4.297
0.738,1.413,1.438,2.295,1.982,2.131,3.009,5.183
0.744,1.459,3.427,2.384,3.523,2.118,3.052,2.97
0.692,1.448,1.465,2.311,3.303,5.047,5.207,5.16
0.677,1.393,1.236,1.577,1.744,2.505,2.932,5.31
0.782,1.527,1.459,3.108,1.799,2.469,3.764,5.293
0.753,1.094,1.173,1.513,1.79,2.588,2.257,2.739
1.074,1.434,1.495,1.552,1.493,2.496,2.473,4.149
0.71,1.454,1.462,1.499,2.127,2.493,2.301,6.912
0.786,1.425,1.451,1.599,1.803,2.534,5.844,2.341
0.679,1.434,1.435,1.508,3.346,8.448,2.891,2.339
0.707,1.107,1.419,1.639,3.327,2.955,2.833,2.381
1.069,1.437,1.416,1.566,3.458,5.003,5.256,3.477
1.217,1.398,1.414,1.52,1.743,4.46,5.875,4.103
1.149,0.85,1.573,1.561,3.691,2.678,3.189,1.613
1.442,0.913,3.386,1.577,3.122,2.611,3.235,1.611
0.676,2.577,1.4,1.555,2.944,6.134,3.222,3.74
1.07,0.764,1.456,1.568,2.06,1.603,5.363,3.429
1.188,1.477,1.456,1.535,1.634,4.827,3.186,3.723
1.18,1.492,1.438,1.615,3.14,5.749,2.994,3.431
0.771,1.41,5.01,1.558,4.082,3.083,3.211,3.512
0.668,1.019,1.376,3.325,2.299,3.102,1.783,3.551
6.026,0.902,1.277,3.358,2.221,3.388,3.771,2.565
0.719,1.393,1.23,3.349,2.047,3.105,4.082,2.967
1.182,1.425,1.22,3.428,4.098,1.718,3.577,2.767
0.832,1.411,1.201,1.715,1.74,1.709,3.372,1.984
0.776,1.428,1.183,1.764,3.739,3.36,1.887,2.078
0.723,1.12,1.173,3.218,2.994,4.134,1.891,3.579
0.658,1.168,1.171,1.69,1.718,4.006,1.944,1.936
0.64,1.459,2.982,1.742,1.811,2.663,3.535,1.975
0.703,1.478,1.172,3.621,1.821,2.698,4.099,2.175
0.671,1.424,1.91,3.619,2.033,2.718,6.886,3.581
0.697,1.114,1.101,7.082,1.761,1.648,2.217,7.452
0.747,1.508,1.186,2.097,1.908,4.505,2.284,2.607
1.059,1.438,1.448,2.017,1.965,7.13,2.147,3.71
0.502,1.429,1.814,3.942,1.997,2.497,2.137,3.63
0.676,1.438,1.815,2.429,3.906,2.457,2.518,7.94
0.813,1.441,1.824,3.95,2.917,3.719,6.039,2.696
0.769,1.114,1.773,2.061,3.41,2.376,2.894,2.085
0.52,1.436,1.698,2.008,1.811,4.198,6.205,1.378
1.2,1.485,1.818,3.969,2.413,2.357,2.256,6.281
0.799,1.537,1.822,2.01,1.994,5.674,5.845,3.666
0.768,1.407,1.849,2.017,2.01,2.586,3.009,3.462
0.702,4.183,1.811,3.908,2.247,6.351,3.276,2.971
0.515,1.283,1.78,2.082,2.161,4.886,5.919,4.102
0.672,0.802,1.149,1.817,3.811,2.218,6.091,2.304
0.81,0.837,1.912,2.077,1.906,4.081,4.952,2.229
0.846,0.818,4.901,2.035,3.2,2.31,2.793,2.276
0.682,0.823,2.349,3.868,1.588,2.324,1.755,4.655
0.518,0.664,1.779,2.053,3.418,4.769,3.979,3.834
0.882,0.804,1.715,2.02,1.558,4.319,4.144,2.153
0.675,0.826,1.65,2.062,1.856,2.523,4.081,2.145
0.71,1.425,1.858,2.059,3.207,4.737,6.593,1.962
0.705,1.405,1.043,2.084,3.04,3.736,3.755,2.176
1.227,1.106,1.024,2.049,2.259,2.146,2.32,2.085
1.256,1.428,1.081,2.009,1.659,2.135,3.767,2.162
0.536,1.434,1.022,1.874,1.897,3.072,2.86,2.155
1.214,1.466,1.037,2.063,1.707,4.74,2.464,2.174
0.819,1.452,1.111,2.057,1.876,2.331,4.131,4.01
0.682,1.413,1.045,2.03,1.929,2.367,5.743,2.044
0.741,1.179,2.998,2.052,1.851,2.355,2.524,2.031
0.519,1.409,1.089,3.929,2.205,4.373,5.807,5.029
0.761,1.58,1.1,8.44,1.911,4.914,3.077,4.591
0.788,1.531,1.07,3.727,3.06,2.153,2.816,2.366
0.787,1.43,1.126,2.189,1.857,2.404,2.985,2.097
0.74,6.574,3.067,2.496,1.989,2.279,3.235,4.171
0.527,1.44,1.162,2.542,3.154,2.285,3.639,4.176
0.674,1.478,1.056,2.537,1.926,2.498,5.938,3.427
0.695,1.511,1.184,2.265,1.969,4.631,1.927,2.944
1.152,1.419,1.199,2.581,2.172,2.651,4.396,1.953
1.206,3.943,1.082,4.556,6.321,4.539,4.832,7.123
0.529,1.468,1.89,2.549,3.792,2.627,2.416,5.186
0.682,0.965,1.888,2.672,2.031,4.751,2.394,2.297
0.706,0.969,1.75,3.28,1.773,3.959,5.296,2.321
0.683,0.933,4.976,2.569,4.012,2.314,2.653,4.302
1.189,0.951,1.205,4.839,2.017,2.25,6.299,4.305
0.684,0.715,1.195,2.536,2.024,5.065,2.822,2.334
1.216,0.95,1.307,1.913,3.657,2.626,4.097,2.28
1.039,0.979,1.212,3.261,3.914,2.682,5.479,2.368
0.634,0.963,1.268,3.283,1.775,2.963,2.974,4.614
0.766,0.989,1.212,3.746,1.918,2.497,2.98,4.751
1.2,0.724,1.102,1.728,2.005,2.661,2.018,2.549
0.797,0.977,1.203,1.643,1.82,2.716,1.705,3.519
0.331,0.918,1.547,1.71,1.801,4.708,1.643,2.354
0.473,0.958,1.152,1.774,2.027,3.184,3.714,2.385
0.708,0.924,1.269,1.682,1.842,3.69,6.057,6.06
0.693,0.936,1.289,3.637,2.013,5.059,4.024,2.602
0.716,0.744,3.171,1.847,1.786,2.495,2.42,2.78
1.026,0.93,1.285,2.023,3.375,2.47,2.732,1.802
1.21,0.944,1.262,2.461,1.849,2.506,3.426,3.354
0.684,0.935,1.248,3.619,2.099,2.794,3.77,1.703
0.684,1.001,1.17,6.634,1.791,2.369,3.299,1.911
1.212,1.111,3.137,3.618,3.195,2.802,2.166,3.421
3.13,1.423,1.207,3.387,1.729,2.518,2.06,3.449
0.711,1.527,1.208,3.663,1.597,2.52,3.752,1.77
1.135,1.439,1.267,1.694,2.09,8.54,2.38,1.807
0.694,1.397,1.332,1.687,3.943,2.331,4.798,3.261
0.695,1.071,1.239,3.277,2.156,2.509,2.293,4.12
0.655,1.457,1.245,1.686,2.094,5.383,2.772,7.683
0.681,0.906,1.184,1.997,3.938,2.999,9.158,2.324
0.537,0.879,1.22,1.68,6.542,8.989,2.714,2.195
1.202,1.107,1.285,1.758,1.65,2.807,2.524,2.327
0.727,0.675,1.176,3.161,1.509,3.328,2.443,4.099
1.22,1.553,1.251,1.653,6.886,3.24,2.643,2.341
1.205,1.402,1.196,1.77,1.321,1.87,4.19,4.626
0.51,1.472,1.217,3.283,2.955,1.947,2.511,2.64
0.714,1.488,1.219,1.69,3.391,1.777,2.563,4.593
0.711,1.505,1.208,1.722,2.176,1.771,5.668,2.599
0.667,1.118,1.272,1.566,3.739,3.577,4.596,2.571
1.195,1.441,1.19,1.693,1.503,3.834,2.854,2.658
0.512,1.413,3.257,3.265,1.661,2.391,5.467,2.682
0.794,1.48,1.161,1.723,2.371,3.631,2.409,2.633
0.472,1.456,1.933,1.741,3.409,4.539,5.9,1.71
0.494,4.227,1.884,1.672,1.357,4.048,5.858,3.714
0.458,1.317,1.817,3.65,1.841,2.343,3.094,3.672
0.399,1.512,3.285,3.624,1.857,2.36,3.182,3.763
0.501,1.47,1.232,2.008,3.005,2.423,3.372,3.688
0.495,1.542,1.224,2.041,3.278,5.325,3.225,3.312
0.674,4.358,1.204,2.103,3.403,4.496,3.216,2.437
0.702,1.266,1.243,2.033,1.806,2.645,3.408,2.261
0.506,1.41,1.292,1.266,1.572,4.602,3.446,4.211
0.682,1.502,1.208,1.241,1.823,2.625,5.559,2.712
0.717,1.505,1.201,1.637,1.579,2.642,5.498,2.425
0.663,1.449,1.197,2.706,1.81,5.207,1.906,4.055
0.659,1.159,1.194,5.281,2.71,2.683,5.075,4.268
3.46,1.44,1.224,2.02,4.085,5.589,8.106,2.35
0.798,1.813,1.361,1.796,1.903,1.971,5.006,2.434
0.669,1.419,1.22,1.795,2.159,3.532,2.728,4.145
0.69,1.436,1.334,2.003,1.919,2.054,2.847,4.183
0.686,1.449,1.181,3.307,4.035,1.342,2.694,2.511
0.672,1.116,1.242,1.788,1.919,1.361,2.769,4.208
0.729,1.42,1.198,1.766,2.156,3.547,4.74,5.353
1.039,1.487,3.124,3.469,4.424,3.587,9.079,5.601
0.665,2.765,1.229,1.77,2.187,3.582,2.667,3.27
1.341,2.134,1.189,3.638,2.341,3.557,4.661,3.245
0.698,4.025,1.191,3.694,2.396,4.258,10.446,6.463
0.787,1.451,1.326,2.044,2.21,3.309,2.863,2.395
0.506,1.419,3.208,3.855,1.912,2.43,5.822,3.613
1.193,1.417,1.231,2.011,3.274,3.645,2.339,2.129
0.668,1.446,1.23,2.066,2.129,2.312,2.71,1.984
0.773,1.421,1.161,2.031,2.027,3.954,10.044,1.997
0.808,0.765,1.232,2.016,2.056,4.631,2.999,1.898
0.608,0.965,1.228,2.063,2.03,5.041,1.899,2.069
0.683,0.966,1.225,2.069,2.924,3.008,2.174,2.872
0.804,0.91,1.228,2.023,1.698,3.023,1.892,2.915
0.726,1.003,1.231,2.001,1.872,2.831,3.387,2.764
0.718,0.782,1.152,2.023,2.076,3.935,2.114,3.663
5.818,0.935,1.211,2.052,3.048,7.263,2.247,3.773
0.768,1.437,1.295,2.043,3.579,3.847,4.88,2.107
0.701,1.545,1.197,2.28,2.962,2.378,4.494,2.244
0.675,1.401,1.31,2.023,1.683,2.585,9.951,2.282
0.7,0.871,1.942,3.864,3.959,4.776,3.012,4.409
0.717,0.713,0.995,2.004,1.504,3.003,3.384,2.412
0.728,1.451,0.992,2.042,1.829,2.839,5.098,1.948
0.53,0.887,1.083,2.05,6.496,3.479,9.217,3.831
0.675,0.884,0.968,2.003,2.931,1.845,2.667,6.983
0.707,0.913,1.012,3.924,3.003,1.855,1.651,3.324
1.207,0.632,0.963,2.018,4.187,4.336,1.769,3.334
0.696,0.878,1.029,2.017,1.901,4.845,3.496,5.947
0.534,1.433,3.254,4.12,1.916,2.114,1.827,6.179
0.688,1.414,1.815,2.031,1.901,3.983,1.892,3.489
0.682,1.467,1.842,2.006,2.931,4.088,4.692,3.102
1.198,4.253,1.187,2.37,1.611,4.519,4.621,8.249
1.166,1.423,1.144,2.032,1.59,2.929,4.527,1.734
1.038,1.373,3.067,3.855,2.985,3.023,2.529,1.691
0.701,1.445,1.095,1.98,1.571,2.893,4.776,3.44
0.761,1.468,1.119,2.071,1.851,2.603,5.319,6.579
0.703,1.509,1.126,2.052,3.22,2.905,4.606,3.68
0.695,1.053,1.176,1.989,1.967,2.65,5.922,6.315
0.528,1.457,0.712,2.046,2.987,2.859,5.778,2.743
1.215,1.443,0.805,2.063,1.76,1.696,2.808,2.247
1.194,1.438,1.009,2.065,1.553,1.58,2.812,1.882
0.698,1.408,0.793,2.071,3.311,2.762,7.296,4.05
0.528,1.138,0.747,2.072,3.402,1.668,2.433,4.656
0.357,1.412,0.73,2.019,3.465,5.671,6.123,2.922
0.527,1.439,0.735,1.995,2.063,3.336,3.441,2.603
0.772,1.432,0.747,2.065,2.058,3.321,6.235,3.102
0.698,1.588,1.986,2.036,1.767,2.277,2.232,1.685
1.17,5.122,1.049,2.035,1.991,1.965,4.833,6.235
1.201,0.83,0.735,1.984,3.837,2.456,2.288,3.233
0.791,1.447,0.768,2.034,2.055,1.983,9.643,3.301
0.614,1.451,1.59,2.008,2.077,2.656,6.311,10.895
0.699,1.447,1.85,2.02,3.455,2.252,2.556,3.716
0.804,1.498,2.175,2.037,2.052,2.203,2.56,2.725
0.771,1.227,1.78,2.03,1.949,4.388,5.18,1.739
1.174,1.474,1.899,2.016,1.925,2.331,2.269,7.188
0.521,1.455,4.908,3.939,1.676,3.276,4.002,5.253
0.786,1.498,1.182,2.051,1.679,5.163,2.292,2.451
1.166,1.408,1.171,2.019,2.022,3.371,2.304,2.418
0.659,1.417,1.128,2.082,1.905,5.468,3.899,2.381
0.646,1.136,1.218,2.018,1.892,1.862,9.75,2.457
0.515,1.006,2.774,2.018,1.69,4.227,2.598,2.45
1.208,0.847,1.256,2.041,1.946,1.857,2.508,2.502
1.181,1.471,1.264,2.023,1.892,3.898,5.799,3.614
0.669,1.453,1.874,2.04,1.966,7.075,2.993,2.662
1.209,1.112,1.822,2.008,1.663,2.692,5.177,2.345
0.532,0.815,1.305,1.997,1.939,2.538,1.783,6.393
0.803,0.839,1.308,2.102,3.057,1.481,1.708,2.711
1.237,0.834,1.258,2.008,3.02,3.303,1.766,2.707
0.692,0.809,1.209,2.068,3.916,3.224,1.741,2.92
0.676,2.384,1.271,2.09,1.729,3.693,1.767,2.92
0.668,1.36,1.249,2.1,6.658,6.481,1.766,3.44
0.686,1.428,1.288,2.019,3.786,2.297,1.741,3.767
0.491,1.497,1.32,2.007,3.821,2.381,1.729,5.42
0.685,1.422,3.44,2.24,3.576,2.4,3.649,5.099
0.692,1.438,1.187,2.035,3.745,2.268,3.71,5.98
0.672,1.084,2.027,1.998,1.683,2.375,5.811,4.332
1.219,1.408,1.18,2.096,1.851,2.675,2.499,7.203
1.048,1.49,1.314,2.013,3.668,2.392,4.662,5.945
0.757,1.43,1.405,3.624,1.934,2.358,2.627,5.353
0.808,1.432,1.349,2.317,3.488,2.37,5.816,2.972
0.799,1.483,1.282,2.338,2.2,2.078,2.686,7.258
0.697,1.164,1.318,2.294,4.31,2.367,2.759,10.406
0.583,1.484,1.341,4.3,2.04,2.417,2.616,4.026
0.8,1.549,1.21,2.348,1.718,2.26,2.71,5.945
0.661,1.384,1.298,1.403,2.315,2.385,2.678,2.658
0.739,1.427,1.317,5.438,2.147,5.575,2.702,4.873
1.225,1.185,1.33,3.104,2.908,2.199,4.598,2.725
0.498,1.414,1.321,3.049,2.068,3.989,2.729,3.543
0.666,1.433,1.307,4.337,2.034,2.382,8.266,3.265
1.193,1.456,1.267,2.94,1.78,2.226,2.47,1.834
0.792,1.613,1.325,4.361,2.238,2.429,4.208,1.815
0.775,1.257,1.268,2.55,1.955,2.625,5.446,2.433
0.674,1.404,1.29,2.314,2.189,8.274,3.182,2.457
0.658,1.577,1.323,4.535,1.852,2.476,5.732,2.357
0.518,1.44,1.268,2.301,2.144,2.71,3.534,2.424
0.699,1.511,1.337,2.347,3.722,2.491,2.122,2.427
0.713,0.803,1.305,2.338,2.181,2.539,1.957,2.457
0.795,1.176,1.335,2.348,1.946,5.026,2.132,2.442
